 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 511 487 4 2 ZTF_r 853358731415 0 2.0727 147.748 5.64587 25.9317 0.000366012 0.0285961 0.0931634 0.000135185 329 30. 0.064993 0.068427 20.1921 25.9317 1 2458607.8587384 487120214 -17.7607425929831 28.7276698566659 -0.687726121182132 0.833536624680821 16.355830672056 49.7874428924836 0.330725724721834 1.06592972602543 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 512 435 14 1 ZTF_g 853417165315 0 2.1883 91.6988 4.28501 26.1863 0.00115618 0.0427148 -0.0775485 0.000465448 101 30. 0.081428 0.08819 20.7237 26.1863 1 2458607.9171644 435120153 -14.0337970604736 20.1849973604703 -0.773394886229147 1.09180805035633 24.6959042474923 35.5494862885227 0.699369672509237 1.07526759240865 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 513 487 4 2 ZTF_g 853437871415 0 2.7945 119.71 4.14094 26.0734 0.0021007 0.0573757 -0.0822648 0.000805558 233 30. 0.079686 0.075077 20.3654 26.0734 1 2458607.9378704 487120114 -46.9086446341776 20.9969658894453 -2.48514162201292 1.03306309010361 -27.7511468280589 34.3337420523138 -0.813719994634924 1.0575082795105 null null null null null 2458206.009410 2458273.943530 57
 514 487 4 2 ZTF_g 854419941415 0 2.3185 85.5654 4.17496 25.6632 0.00222496 0.0582955 -0.0729927 0.000866799 194 30. 0.062251 0.06973 20.1284 25.6632 1 2458608.9199421 487120114 21.8760753474286 21.0132858011354 1.1580578218032 0.94027929448589 30.3203421475471 35.5165306309588 0.859446315676497 1.05797697317781 null null null null null 2458206.009410 2458273.943530 57
 515 435 14 1 ZTF_g 854439405315 0 2.3908 84.8484 4.63505 26.1134 0.00149403 0.0465488 -0.0856221 0.000604611 98 30. 0.087748 0.087044 20.4665 26.1134 1 2458608.9394097 435120153 0.996631159316266 23.1569965369154 0.0478748064833334 0.963734435309007 1.6892814214938 38.4005708595331 0.0442873319587127 1.08564279037088 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 516 435 14 1 ZTF_r 854460425315 0 1.8503 167.701 6.4311 25.9099 0.000461854 0.0275199 0.0876828 0.000181239 110 30. 0.059918 0.066282 20.3067 25.9099 1 2458608.9604282 435120253 -16.598635165096 22.8965141370524 -0.806413541401967 0.998489522072771 -97.9328481421425 40.9043922502957 -2.41031405394428 1.08273883775589 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 517 487 4 2 ZTF_r 854460871415 0 1.628 110.176 5.54222 25.6306 0.000778938 0.0417937 0.0834426 0.000287463 334 30. 0.051915 0.053445 20.1348 25.6306 1 2458608.9608796 487120214 null null null null null null null null 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 61
 518 487 4 2 ZTF_r 862417961415 0 1.5878 148.637 4.81664 25.9786 0.000296714 0.0254332 0.0701939 0.000109459 333 30. 0.058492 0.061776 20.6365 25.9786 1 2458616.917963 487120214 2.80901479539912 20.3523218218041 0.153530571473745 0.862348030219173 38.310214539443 39.0293980513039 0.988184239681153 1.05503788128325 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 519 486 1 3 ZTF_g 862481050315 0 2.3715 92.2582 4.54577 26.0592 0.00148028 0.0544559 -0.10974 0.000598067 190 30. 0.068816 0.065179 20.4183 26.0592 1 2458616.9810532 486120103 6.37669383870483 24.0536915321549 0.294895828889577 0.958407226079264 -9.68267216216771 41.2133479810897 -0.236522534416381 1.05562377151997 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 520 435 14 1 ZTF_r 863356775315 0 1.8033 196.682 9.17666 26.1703 0.000442908 0.027089 0.0444654 0.000174753 110 30. 0.05571 0.060855 20.1572 26.1703 1 2458617.8567708 435120253 -18.0919301882826 34.0678256072103 -0.590738517698959 0.923368796351797 -123.927644766653 64.253650927534 -1.94171541668551 1.05886661621278 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 521 487 4 2 ZTF_r 863374641415 0 1.6805 148.035 7.72622 25.9919 0.000314145 0.0262197 0.0682131 0.000116041 326 30. 0.055551 0.059111 20.0969 25.9919 1 2458617.8746412 487120214 -19.1631457065376 44.5023010673748 -0.479003994794201 1.22974890618748 -39.7675611541143 83.3118619591616 -0.480548592061658 1.05577519970035 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 522 435 14 1 ZTF_g 863417855315 0 1.8753 90.791 6.19609 26.1739 0.00150404 0.0452544 -0.0656574 0.000617786 94 30. 0.066814 0.084479 20.4298 26.1739 1 2458617.9178588 435120153 -16.8946894805193 28.0903289579574 -0.669034001487601 0.987184336357717 -80.7173010542757 52.3021654861516 -1.55368206967367 1.06753235860676 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 523 486 1 3 ZTF_r 874398190315 0 1.9044 158.733 7.36808 25.9499 0.000418002 0.0318084 0.0758189 0.000161545 234 30. 0.055614 0.062745 20.0096 25.9499 1 2458628.8981944 486120203 43.1379084344225 31.9796047229049 1.50051656405618 0.941675895230494 103.658338691233 58.6053502734891 1.78066478707659 1.06740799656031 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 524 435 14 1 ZTF_r 874398645315 0 2.0726 199.832 7.94583 26.1577 0.00054137 0.029754 0.0629398 0.000214295 109 30. 0.07065 0.068616 20.1221 26.1577 1 2458628.8986458 435120253 23.8603076289257 34.509453207332 0.769117621476567 0.986258149907491 23.9040796506387 61.9462831271153 0.388482953093774 1.06866115220234 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 525 487 4 2 ZTF_r 874399091415 0 1.6798 149.682 7.36166 25.9628 0.000340262 0.0272566 0.0833516 0.0001255 338 30. 0.056492 0.056051 20.1413 25.9628 1 2458628.8990972 487120214 -45.1263325204301 30.3110445335979 -1.65609001120135 0.907577175984394 -81.1779429558922 56.9288094010581 -1.43555928768022 1.05789802239598 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 526 435 14 1 ZTF_g 874439135315 0 3.0573 89.4716 8.16299 26.1279 0.00305963 0.0508627 -0.031638 0.00129748 56 30. 0.09455 0.103557 19.6727 26.1279 1 2458628.9391319 435120153 -144.962779871292 42.8245576328686 -3.76546334430437 1.07274726996547 -193.866187892512 62.6961041082016 -3.11298270599416 1.10865661438496 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 527 487 4 2 ZTF_g 874439581415 0 2.7601 115.957 7.37478 25.9611 0.00276684 0.0552339 -0.0480466 0.00110936 122 30. 0.07433 0.07885 19.6705 25.9611 1 2458628.9395833 487120114 -31.5133727113831 42.1439440101081 -0.831791562591327 0.953454105830257 -8.36052743270213 65.5639374844014 -0.128376000419225 1.07404788802159 null null null null null 2458206.009410 2458273.943530 57
 528 435 14 1 ZTF_r 878313465315 0 2.7442 197.665 6.32765 26.1326 0.000402502 0.0255821 0.0710358 0.0001588 107 30. 0.089339 0.085662 20.075 26.1326 1 2458632.8134606 435120253 22.6739757243948 33.8387181977524 0.7453642773157 0.893144183635231 28.0338091086853 53.7751746367079 0.524826160335511 1.07884177777414 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 529 487 4 2 ZTF_r 878313911415 0 2.6701 148.382 5.81493 25.9696 0.000344704 0.0274888 0.0644851 0.000127416 335 30. 0.079408 0.07704 20.0171 25.9696 1 2458632.813912 487120214 -11.9457414322558 32.7210418399604 -0.406107292333809 0.985391045411384 -56.76383135754 51.8935703593424 -1.10121810143184 1.08041214447899 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 530 435 14 1 ZTF_r 879337525315 0 1.9957 198.22 5.84505 26.1564 0.000342835 0.0237325 0.0653049 0.000135238 109 30. 0.063547 0.060749 20.5064 26.1564 1 2458633.8375231 435120253 17.4716511950798 24.0415807840579 0.808398933502563 0.977691888498948 20.9269123529766 44.1667464928944 0.477007205298479 1.06348267639336 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 531 486 1 3 ZTF_r 879337970315 0 1.9975 156.921 5.26748 25.9852 0.000311442 0.0279135 0.0637939 0.000120089 236 30. 0.06447 0.067112 20.3826 25.9852 1 2458633.8379745 486120203 -6.57839471726522 23.4216446675503 -0.312433318457681 0.989541505961236 -51.5399529898921 41.527926184951 -1.24945024481932 1.07211572212916 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 532 487 4 2 ZTF_r 879338421415 0 2.0967 149.951 5.31379 25.9685 0.00034012 0.0273863 0.0795655 0.000125376 330 30. 0.068055 0.067589 20.309 25.9685 1 2458633.8384259 487120214 -14.9307490874665 25.6340193072566 -0.647917471576541 0.988020960563234 5.33253930315043 44.5235767205186 0.120575539019763 1.06819399854251 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 533 486 1 3 ZTF_g 879457960315 0 2.211 91.0302 4.31028 25.9511 0.00110839 0.0479663 -0.0454478 0.000442541 196 30. 0.05744 0.064453 20.4473 25.9511 1 2458633.957963 486120103 -25.9846867119025 22.8052208556099 -1.26747091912162 0.881356037261008 -70.9726690541499 40.5167403918486 -1.76348525011184 1.05327768227523 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 534 487 4 2 ZTF_r 880347251415 0 1.4967 147.043 5.03026 25.9778 0.00026217 0.0240397 0.0634944 9.67744e-05 329 30. 0.053164 0.064579 20.6225 25.9778 1 2458634.8472569 487120214 -21.5798043440857 17.9317694956771 -1.33868734006095 1.03615181640871 12.2353610707812 35.1849812804849 0.350085931078362 1.0493828389913 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 535 435 14 1 ZTF_r 880348155315 0 1.7815 196.407 5.97214 26.2107 0.000506824 0.0291574 0.0405898 0.000200055 110 30. 0.057668 0.057697 20.7232 26.2107 1 2458634.8481597 435120253 25.0480631303284 20.532858317175 1.35699903832314 0.982500027480635 14.7938033271792 39.5722182096467 0.376361020876945 1.05144136558418 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 536 435 14 1 ZTF_g 880441065315 0 1.635 89.5313 4.4087 26.1599 0.00118152 0.0435081 -0.0930138 0.000471481 103 30. 0.074849 0.081716 20.8714 26.1599 1 2458634.9410648 435120153 -25.1028630420776 20.3650462247946 -1.37117427756905 0.895612989521868 21.7552101607949 36.77790041119 0.595513406367485 1.09575244161881 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 537 487 4 2 ZTF_g 880441511415 0 1.8906 116.786 3.91855 25.9815 0.0011644 0.0502485 -0.0551372 0.000434326 312 30. 0.053219 0.055341 20.6224 25.9815 1 2458634.9415162 487120114 -24.9701233861445 16.7035228261657 -1.66290490584674 1.02492389932006 8.70554874712798 31.8921850639584 0.274806542770169 1.04498633077575 null null null null null 2458206.009410 2458273.943530 57
 538 435 14 1 ZTF_r 881377195315 0 1.5159 200.091 5.21934 26.1709 0.000432814 0.0269196 0.0628898 0.000170803 110 30. 0.056435 0.073276 20.8319 26.1709 1 2458635.8771991 435120253 1.97242651576854 17.0198994900484 0.128913572011714 1.01236493526116 -4.1091073672432 32.7981175859162 -0.12612865451629 1.055569032722 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 539 487 4 2 ZTF_g 881479451415 0 2.116 115.052 8.35203 25.9779 0.00282639 0.059415 -0.0628179 0.00113148 144 30. 0.054912 0.065056 19.7708 25.9779 1 2458635.979456 487120114 72.2876549597705 42.090502549331 1.91044626245895 0.967388559932394 21.279352227351 74.8306566411992 0.286281997919997 1.05258978494883 null null null null null 2458206.009410 2458273.943530 57
 540 486 1 3 ZTF_r 882318480315 0 2.0857 157.038 5.12714 25.9912 0.000268918 0.0254963 0.0577092 0.000104044 236 30. 0.068833 0.06779 20.3802 25.9912 1 2458636.8184838 486120203 25.2595197393099 22.3569232578838 1.25680486762105 1.0931694254602 2.42917992263278 38.8180519311668 0.0630000854630946 1.07165963839289 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 541 435 14 1 ZTF_r 882400025315 0 1.79 200.811 5.54035 26.1556 0.000439231 0.0266633 0.0572277 0.000172046 109 30. 0.063875 0.069813 20.6728 26.1556 1 2458636.9000231 435120253 -17.0809162001693 19.4610881337656 -0.976334967026164 1.08833552276469 -108.616923540149 35.1648515172248 -3.10959552085397 1.07182371018737 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 542 487 4 2 ZTF_r 882401371415 0 1.5716 151.677 4.93385 25.9879 0.000249075 0.0230703 0.0661398 9.17633e-05 332 30. 0.055974 0.062088 20.6233 25.9879 1 2458636.9013773 487120214 -9.969328345512 19.1929200946897 -0.577802805006002 0.98932232400579 52.6641531972142 36.762881799835 1.44218425496944 1.05091945578947 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 543 486 1 3 ZTF_g 882455470315 0 1.9371 91.8686 3.56854 25.9862 0.00101753 0.0489421 -0.0783801 0.000398759 221 30. 0.06032 0.056138 20.7686 25.9862 1 2458636.9554745 486120103 -43.0432516097654 16.7278486999984 -2.86233051863254 0.909620290872452 -63.8175753040134 31.0624120857419 -2.06833230362412 1.04918516005716 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 544 435 14 1 ZTF_g 882456825315 0 1.8811 89.8045 3.96173 26.1104 0.000795192 0.0351976 -0.0550754 0.00031932 102 30. 0.074859 0.075908 20.898 26.1104 1 2458636.9568287 435120153 -6.26683554664604 17.2028039538633 -0.405232117715594 0.879373749622272 44.9672082790566 31.7778026744312 1.42458134937143 1.06826086180171 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 545 487 4 2 ZTF_r 883352831415 0 2.0875 148.508 4.68792 25.9483 0.000282951 0.0246637 0.0809752 0.000104195 332 30. 0.069031 0.069619 20.4694 25.9483 1 2458637.8528356 487120214 null null null null null null null null 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 61
 546 487 4 2 ZTF_g 883457991415 0 1.7978 114.838 3.82127 25.9825 0.00114326 0.0493529 -0.0697594 0.000424686 316 30. 0.050959 0.059908 20.721 25.9825 1 2458637.9579977 487120114 null null null null null null null null null null null null null 2458206.009410 2458273.943530 57,61
 547 435 14 1 ZTF_g 883458445315 0 2.0816 88.5826 4.35274 26.18 0.00117663 0.0437226 -0.107294 0.000472572 104 30. 0.076073 0.079429 20.7162 26.18 1 2458637.9584491 435120153 15.5741934024389 19.703894100347 0.879241745811939 0.958790601333314 3.1808869636527 35.7100147240225 0.0896754158494009 1.06340045675164 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 548 435 14 1 ZTF_r 884293005315 0 2.1116 194.016 6.20333 26.1502 0.000335644 0.0233568 0.0632427 0.000131636 110 30. 0.071901 0.063811 20.4125 26.1502 1 2458638.7930093 435120253 2.68273357959626 23.7990994783397 0.125392575337952 0.993035946211349 15.2699919788496 43.6975241156645 0.351801081743071 1.05532034392827 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 549 487 4 2 ZTF_r 884293911415 0 2.1465 144.405 5.26917 25.9253 0.000307451 0.0263458 0.0881115 0.000113585 330 30. 0.067881 0.065508 20.2515 25.9253 1 2458638.793912 487120214 24.6151986147379 23.8819507584178 1.14653771926839 1.07418989886451 -9.14024854113326 41.1036515931095 -0.223868398166447 1.06197540606521 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 550 435 14 1 ZTF_g 884355425315 0 2.5081 90.3594 3.83522 26.1963 0.00157735 0.048649 -0.101914 0.000629283 101 30. 0.091384 0.090617 20.7126 26.1963 1 2458638.8554282 435120153 -24.0305383820593 20.9595366847538 -1.27537125304244 0.988758389014639 -17.9577450233314 34.4309548503536 -0.525070871482819 1.07782485798375 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 551 486 1 3 ZTF_g 885435020315 0 2.0844 94.1235 3.71632 25.999 0.00109167 0.04853 -0.059727 0.000429073 213 30. 0.057545 0.058429 20.6918 25.999 1 2458639.9350231 486120103 -32.9829292964553 15.6832801422727 -2.33941421664689 1.04529229654261 -60.4245814034939 28.5972727692309 -2.12717992119936 1.05490102240021 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 552 435 14 1 ZTF_g 885435475315 0 1.8118 92.3733 4.31657 26.1543 0.000802968 0.0358821 -0.0601595 0.000317679 106 30. 0.064713 0.080462 20.8377 26.1543 1 2458639.9354745 435120153 -25.8423529468181 17.5214653864972 -1.6406518391562 1.04808716354652 -18.178629070692 32.3143661226298 -0.56634448944281 1.07396575790908 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 553 487 4 2 ZTF_g 885435921415 0 1.9435 119.566 3.91264 26.0588 0.00129719 0.0512333 -0.0833853 0.000484426 305 30. 0.051605 0.058421 20.7145 26.0588 1 2458639.9359259 487120114 null null null null null null null null null null null null null 2458206.009410 2458273.943530 57,61
 554 435 14 1 ZTF_r 886276665315 33554432 1.7538 194.665 6.48122 26.1381 0.000453327 0.0278173 0.0570267 0.000178881 112 30. 0.061134 0.064384 20.5611 26.1381 1 2458640.7766667 435120253 12.4988485400672 21.7861021772217 0.638183057417516 0.904386338706268 37.7443323824125 41.0483812258179 0.925701367456731 1.06234449870493 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 555 487 4 2 ZTF_r 886277581415 0 1.8925 145.043 5.50774 25.942 0.000256467 0.0234265 0.0754342 9.46808e-05 321 30. 0.061545 0.067912 20.3392 25.942 1 2458640.777581 487120214 -32.995493936602 24.0317834166907 -1.52729677190064 1.00219369788638 -88.3548369746472 43.0107886083821 -2.0680837241804 1.05878802932041 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
